Last Updated,Location,City,Country Code,BC,CO,NO,NO2,NOX,O3,PM1,PM10,PM2.5,RELATIVEHUMIDITY,SO2,TEMPERATURE,UM003,year,month,day,dayofweek,quarter,is_weekend,hour,PM2.5_lag_1,PM2.5_lag_7,PM2.5_rolling_mean_7,PM2.5_rolling_mean_14
2016-03-06 17:00:00,Danciger C618,Houston,US,0.43,0.1,0.0070212183528934,0.0005,0.012899,0.046,2.3,11.0,8.0,23.821561972300213,10.0,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,17,8.0,10.0,6.451428571428571,17.608
2016-03-06 17:00:00,Houston Deer Park C3,Houston-Sugar Land-Baytown,US,0.43,0.1,0.0070212183528934,0.0005,0.012899,0.046,2.3,19.0,8.0,23.821561972300213,10.0,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,17,8.0,4.27,6.984285714285714,17.822285714285716
2016-03-06 17:00:00,Houston North Loop C,Houston-Sugar Land-Baytown,US,0.43,0.3,0.0070212183528934,0.0005,0.012899,0.046,2.3,19.0,8.0,23.821561972300213,10.0,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,17,8.0,5.63,7.322857142857144,17.88657142857143
2016-03-06 18:00:00,Channelview C15/AH115,Houston,US,0.43,0.3,0.0070212183528934,0.0097,0.012899,0.047,2.3,19.0,8.0,23.821561972300213,10.0,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,18,8.0,5.63,7.661428571428571,15.822285714285714
2016-03-06 18:00:00,Conroe Relocated C78/A321,Houston,US,0.43,0.3,0.0070212183528934,0.002,0.012899,0.062,2.3,19.0,8.0,23.821561972300213,10.0,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,18,8.0,5.63,8.0,7.654285714285714
2016-03-06 18:00:00,Freeport South Avenue I C1012,Houston,US,0.43,0.3,0.0070212183528934,0.002,0.012899,0.062,2.3,19.0,8.0,23.821561972300213,0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,18,8.0,8.0,8.0,7.511428571428572
2016-03-06 18:00:00,HRM,Houston,US,0.43,0.3,0.0070212183528934,0.009,0.012899,0.048,2.3,19.0,8.0,23.821561972300213,0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,18,8.0,8.0,8.0,7.368571428571428
2016-03-06 18:00:00,Houston East C1/G316,Houston,US,0.43,0.3,0.0070212183528934,0.0039,0.012899,0.06,2.3,19.0,8.0,23.821561972300213,0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,18,8.0,8.0,8.0,7.225714285714285
2016-03-06 18:00:00,Houston North Loop C,Houston-Sugar Land-Baytown,US,0.43,0.3,0.0070212183528934,0.0031,0.012899,0.06,2.3,19.0,8.0,23.821561972300213,0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,18,8.0,8.0,8.0,7.492142857142857
2016-03-06 18:00:00,Houston Southwest Freeway C1066,Houston,US,0.43,0.3,0.0070212183528934,-0.0019,0.012899,0.06,2.3,19.0,8.0,23.821561972300213,0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,18,8.0,8.0,8.0,7.661428571428571
2016-03-06 18:00:00,Houston Texas Avenue C411,Houston,US,0.43,0.3,0.0070212183528934,0.0035,0.012899,0.044,2.3,19.0,8.0,23.821561972300213,0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,18,8.0,8.0,8.0,7.8307142857142855
2016-03-06 18:00:00,Lake Jackson C1016,Houston,US,0.43,0.3,0.0070212183528934,-0.0004,0.012899,0.052,2.3,19.0,8.0,23.821561972300213,0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,18,8.0,8.0,8.0,8.0
2016-03-06 18:00:00,Sheldon C551,Houston,US,0.43,0.3,0.0070212183528934,-0.0004,0.012899,0.055,2.3,19.0,8.0,23.821561972300213,0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,18,8.0,8.0,8.0,8.0
2016-03-06 18:00:00,Texas City 34th St. C620,Houston,US,0.43,0.3,0.0070212183528934,0.0021,0.012899,0.057,2.3,19.0,8.0,23.821561972300213,0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,18,8.0,8.0,8.0,8.0
2016-03-06 18:00:00,Texas City Ball Park A147/C1022,Houston,US,0.43,0.3,0.0070212183528934,0.0021,0.012899,0.057,2.3,19.0,8.0,23.821561972300213,0.0013,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,18,8.0,8.0,8.0,8.0
2016-03-06 18:00:00,U of H,Houston,US,0.43,0.3,0.0070212183528934,0.0021,0.012899,0.045,2.3,19.0,8.0,23.821561972300213,0.0013,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,18,8.0,8.0,8.0,8.0
2016-03-06 18:00:00,UH Coastal Center C697,Houston,US,0.43,0.2,0.0070212183528934,0.0021,0.012899,0.049,2.3,19.0,8.0,23.821561972300213,0.0013,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,18,8.0,8.0,8.0,8.0
2016-03-06 18:00:00,UH Moody Tower C695,Houston,US,0.43,0.2,0.0070212183528934,0.0021,0.012899,0.049,2.3,19.0,8.0,23.821561972300213,0.0013,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,18,8.0,8.0,8.0,8.0
2016-03-06 18:00:00,UH WG Jones Forest C698,Houston,US,0.43,0.2,0.0070212183528934,0.0021,0.012899,0.057,2.3,19.0,8.0,23.821561972300213,0.0013,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,18,8.0,8.0,8.0,8.0
2016-03-06 18:00:00,UH West Liberty C699,Houston,US,0.43,0.1,0.0070212183528934,0.0021,0.012899,0.057,2.3,19.0,8.0,23.821561972300213,0.0013,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,18,8.0,8.0,8.0,8.0
2016-03-06 18:00:00,Wallisville Road C617,Houston,US,0.43,0.1,0.0070212183528934,0.0025,0.012899,0.057,2.3,19.0,8.0,23.821561972300213,0.0013,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,18,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Atascocita C560,Houston,US,0.43,0.1,0.0070212183528934,0.0025,0.012899,0.051,2.3,19.0,8.0,23.821561972300213,0.0013,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Baytown Garth C1017,Houston-Sugar Land-Baytown,US,0.43,0.1,0.0070212183528934,0.0025,0.012899,0.051,2.3,19.0,8.0,23.821561972300213,-0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Baytown Wetlands Center C552,Houston,US,0.43,0.1,0.0070212183528934,0.0025,0.012899,0.044,2.3,19.0,8.0,23.821561972300213,-0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Bunker Hill Village C562,Houston,US,0.43,0.1,0.0070212183528934,0.0025,0.012899,0.046,2.3,19.0,8.0,23.821561972300213,-0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Clinton C403/C304/AH113,Houston,US,0.43,0.1,0.0070212183528934,0.0052,0.012899,0.049,2.3,19.0,8.0,23.821561972300213,-0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Crosby Library C553,Houston,US,0.43,0.1,0.0070212183528934,0.0052,0.012899,0.06,2.3,19.0,8.0,23.821561972300213,-0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Galveston 99th St. C1034/A320/X183,Houston,US,0.43,0.1,0.0070212183528934,0.0017,0.012899,0.062,2.3,19.0,8.0,23.821561972300213,-0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Houston Aldine C8,Houston-Sugar Land-Baytown,US,0.43,0.1,0.0070212183528934,-0.0006,0.012899,0.062,2.3,19.0,8.0,23.821561972300213,-0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Houston Bayland Park,Houston-Sugar Land-Baytown,US,0.43,0.1,0.0070212183528934,0.0008,0.012899,0.062,2.3,19.0,8.0,23.821561972300213,-0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Houston Croquet C409,Houston-Sugar Land-Baytown,US,0.43,0.1,0.0070212183528934,0.0008,0.012899,0.062,2.3,19.0,8.0,23.821561972300213,-0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Houston Deer Park C3,Houston-Sugar Land-Baytown,US,0.43,0.1,0.0070212183528934,0.002,0.012899,0.062,2.3,19.0,8.0,23.821561972300213,0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Houston Monroe C406,Houston-Sugar Land-Baytown,US,0.43,0.1,0.0070212183528934,0.002,0.012899,0.062,2.3,19.0,8.0,23.821561972300213,-0.0004,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Houston North Wayside C405,Houston,US,0.43,0.1,0.0070212183528934,0.002,0.012899,0.044,2.3,19.0,8.0,23.821561972300213,0.0001,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Houston Park Place C,Houston-Sugar Land-Baytown,US,0.43,0.1,0.0070212183528934,0.0029,0.012899,0.044,2.3,19.0,8.0,23.821561972300213,-0.0002,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Huffman Wolf Road C563,Houston,US,0.43,0.1,0.0070212183528934,0.0029,0.012899,0.059,2.3,19.0,8.0,23.821561972300213,-0.0002,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Katy Park C559,Houston,US,0.43,0.1,0.0070212183528934,0.0029,0.012899,0.038,2.3,19.0,8.0,23.821561972300213,-0.0002,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,La Porte Sylvan Beach C556,Houston,US,0.43,0.1,0.0070212183528934,0.0029,0.012899,0.052,2.3,19.0,8.0,23.821561972300213,-0.0002,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Lang C408,Houston-Sugar Land-Baytown,US,0.43,0.1,0.0070212183528934,0.0047,0.012899,0.052,2.3,19.0,8.0,23.821561972300213,-0.0002,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Lynchburg Ferry C1015/A165,Houston,US,0.43,0.1,0.0070212183528934,0.0038,0.012899,0.053,2.3,19.0,8.0,23.821561972300213,-0.0002,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Manvel Croix Park C84,Houston,US,0.43,0.1,0.0070212183528934,-0.0026,0.012899,0.054,2.3,19.0,8.0,23.821561972300213,-0.0002,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Mercer Arboretum C557,Houston,US,0.43,0.1,0.0070212183528934,-0.0026,0.012899,0.045,2.3,19.0,8.0,23.821561972300213,-0.0002,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Meyer Park C561,Houston,US,0.43,0.1,0.0070212183528934,-0.0026,0.012899,0.046,2.3,19.0,8.0,23.821561972300213,-0.0002,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Northwest Harris Co. C26/A110/X154,Houston,US,0.43,0.1,0.0070212183528934,0.002,0.012899,0.046,2.3,19.0,8.0,23.821561972300213,-0.0002,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Seabrook Friendship,Houston-Sugar Land-Baytown,US,0.43,0.1,0.0070212183528934,0.0055,0.012899,0.046,2.3,19.0,8.0,23.821561972300213,0.0006,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,Tom Bass C558,Houston,US,0.43,0.1,0.0070212183528934,0.0055,0.012899,0.047,2.3,19.0,8.0,23.821561972300213,0.0006,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-06 19:00:00,West Houston C554,Houston,US,0.43,0.1,0.0070212183528934,0.0055,0.012899,0.046,2.3,19.0,8.0,23.821561972300213,0.0006,20.51250012715657,122.35199999999999,2016,3,6,6,1,1,19,8.0,8.0,8.0,8.0
2016-03-07 15:00:00,CUSTOMS BUILDING,Unknown,CA,0.43,0.1,0.0070212183528934,0.0055,0.012899,0.039,2.3,19.0,8.0,23.821561972300213,0.0006,20.51250012715657,122.35199999999999,2016,3,7,0,1,0,15,8.0,8.0,8.0,8.0
2016-03-07 15:00:00,Tooele,TOOELE,US,0.43,0.1,0.0070212183528934,0.0055,0.012899,0.039,2.3,19.0,0.2,23.821561972300213,0.0006,20.51250012715657,122.35199999999999,2016,3,7,0,1,0,15,8.0,8.0,6.885714285714286,7.442857142857143
2016-03-10 08:00:00,ROLAND,Fort Smith,US,0.43,0.1,0.0070212183528934,0.0055,0.012899,0.039,2.3,0.0,0.2,23.821561972300213,0.0006,20.51250012715657,122.35199999999999,2016,3,10,3,1,0,8,0.2,8.0,5.771428571428572,6.885714285714286
2016-03-13 05:00:00,Fort Wayne-Beacon St,Fort Wayne,US,0.43,0.1,0.0070212183528934,0.0055,0.012899,0.039,2.3,0.0,5.6,23.821561972300213,0.0006,20.51250012715657,122.35199999999999,2016,3,13,6,1,1,5,0.2,8.0,5.428571428571429,6.714285714285714
2016-03-13 05:00:00,New Albany,Louisville,US,0.43,0.1,0.0070212183528934,0.0055,0.012899,0.039,2.3,0.0,6.0,23.821561972300213,0.0006,20.51250012715657,122.35199999999999,2016,3,13,6,1,1,5,5.6,8.0,5.142857142857143,6.571428571428571
2016-03-16 04:00:00,MMFRA1001,FRA,US,0.43,0.1,0.0070212183528934,0.0055,0.012899,0.039,2.3,0.0,1.0,23.821561972300213,0.0006,20.51250012715657,122.35199999999999,2016,3,16,2,1,0,4,6.0,8.0,4.142857142857143,6.071428571428571
2016-03-16 21:00:00,MMFRA1001,FRA,US,0.43,0.1,0.0070212183528934,0.0055,0.012899,0.039,2.3,0.0,5.0,23.821561972300213,0.0006,20.51250012715657,122.35199999999999,2016,3,16,2,1,0,21,1.0,8.0,3.7142857142857144,5.857142857142857
2016-03-21 14:45:00,"Anand Vihar, Delhi - DPCC",Unknown,IN,0.43,122.35199999999999,0.0070212183528934,0.0055,0.012899,0.039,2.3,0.0,5.0,23.821561972300213,0.0006,20.51250012715657,122.35199999999999,2016,3,21,0,1,0,14,5.0,8.0,3.2857142857142856,5.642857142857143
2016-03-22 14:00:00,San Ysidro,San Diego-Carlsbad-San Marcos,US,0.43,122.35199999999999,0.0070212183528934,0.0055,0.012899,0.039,2.3,0.0,16.5,23.821561972300213,0.0006,20.51250012715657,122.35199999999999,2016,3,22,1,1,0,14,5.0,0.2,5.614285714285714,6.25
2016-03-22 22:00:00,Maryland Heights,St. Louis,US,0.43,122.35199999999999,0.0070212183528934,0.0055,0.012899,0.046,2.3,0.0,16.5,23.821561972300213,0.0006,20.51250012715657,122.35199999999999,2016,3,22,1,1,0,22,16.5,0.2,7.942857142857142,6.857142857142857
2016-03-23 04:00:00,Alamo Lake,LA PAZ,US,0.43,122.35199999999999,0.0070212183528934,0.0055,0.012899,0.046,2.3,0.0,16.5,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,4,16.5,5.6,9.5,7.464285714285714
2016-03-23 14:00:00,Pernis-Soetemanweg,Unknown,NL,0.43,122.35199999999999,0.0070212183528934,-91.484,0.012899,0.046,2.3,-91.484,16.5,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,14,16.5,6.0,11.0,8.071428571428571
2016-03-23 15:00:00,POTAWATOMI,FOREST,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.046,2.3,-91.484,16.5,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,15,16.5,1.0,13.214285714285714,8.678571428571429
2016-03-23 18:00:00,ARNOLD,St. Louis,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.042,2.3,13.0,8.7,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,18,16.5,5.0,13.742857142857144,8.72857142857143
2016-03-23 18:00:00,BONTERRE,STE GENEVIEVE,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.042,2.3,13.0,8.7,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,18,8.7,5.0,14.271428571428572,8.778571428571428
2016-03-23 18:00:00,Buick NE,IRON,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.042,2.3,13.0,8.7,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,18,8.7,16.5,13.157142857142857,9.385714285714286
2016-03-23 18:00:00,CARTHAGE,Joplin,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.042,2.3,41.0,8.7,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,18,8.7,16.5,12.042857142857143,9.992857142857144
2016-03-23 18:00:00,ELDOSPGS,CEDAR,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.047,2.3,41.0,10.8,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,18,8.7,16.5,11.228571428571428,10.364285714285714
2016-03-23 18:00:00,Farrar,PERRY,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.044,2.3,41.0,10.8,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,18,10.8,16.5,10.414285714285715,10.707142857142856
2016-03-23 18:00:00,Fellows Lake,GREENE,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.047,2.3,41.0,10.8,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,18,10.8,16.5,9.6,11.407142857142857
2016-03-23 18:00:00,Hillcrest HS,Springfield,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.046,2.3,31.0,7.2,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,18,10.8,8.7,9.385714285714286,11.564285714285713
2016-03-23 18:00:00,Pacific,St. Louis,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.045,2.3,31.0,7.2,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,18,7.2,8.7,9.171428571428573,11.721428571428572
2016-03-23 19:00:00,CHARLSTN,Springfield,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.045,2.3,31.0,7.2,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,19,7.2,8.7,8.957142857142857,11.057142857142855
2016-03-23 19:00:00,NWBLMFLD,Jefferson City,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.046,2.3,31.0,7.2,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,19,7.2,8.7,8.742857142857144,10.392857142857142
2016-03-23 19:00:00,Orchard Farm,St. Louis,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.044,2.3,31.0,7.2,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,19,7.2,10.8,8.22857142857143,9.728571428571428
2016-03-23 19:00:00,Rocky Creek,Kansas City,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.048,2.3,31.0,7.2,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,19,7.2,10.8,7.714285714285714,9.064285714285715
2016-03-23 19:00:00,Trimble,Kansas City,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.049,2.3,31.0,7.2,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,19,7.2,10.8,7.2,8.4
2016-03-23 19:00:00,WEST ALTON,St. Louis,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.044,2.3,31.0,7.2,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,19,7.2,7.2,7.2,8.292857142857143
2016-03-23 19:00:00,Watkins Mill State P,Kansas City,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.047,2.3,31.0,7.2,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,23,2,1,0,19,7.2,7.2,7.2,8.185714285714285
2016-03-24 08:00:00,Botlek-Spoortunnel,Botlek,NL,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.047,2.3,-91.484,-91.484,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,24,3,1,0,8,7.2,7.2,-6.897714285714285,1.0297142857142865
2016-03-25 12:00:00,Davidsonville,Baltimore-Towson,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.035,2.3,-91.484,-91.484,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,25,4,1,0,12,-91.484,7.2,-20.99542857142857,-6.1262857142857134
2016-03-28 06:00:00,Houston Park Place C,Houston-Sugar Land-Baytown,US,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.035,2.3,-91.484,3.9,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,28,0,1,0,6,-91.484,7.2,-21.46685714285714,-6.619142857142855
2016-03-28 08:00:00,Campiche,Unknown,CL,0.43,122.35199999999999,0.0070212183528934,0.0,0.012899,0.035,2.3,-91.484,3.9,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,28,0,1,0,8,3.9,7.2,-21.938285714285712,-7.112
2016-03-31 17:00:00,Morro Bay,San Luis Obispo-Paso Robles,US,0.43,122.35199999999999,0.0070212183528934,0.002,0.012899,0.035,2.3,-91.484,3.9,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,3,31,3,1,0,17,3.9,7.2,-22.409714285714283,-7.604857142857142
2016-04-01 13:00:00,"Eliot, Sawgrass Lane",YORK,US,0.43,122.35199999999999,0.0070212183528934,0.002,0.012899,0.035,2.3,-91.484,3.9,23.821561972300213,0.001,20.51250012715657,122.35199999999999,2016,4,1,4,2,0,13,3.9,7.2,-22.881142857142855,-7.840571428571429
2016-04-10 20:00:00,Quilicura,Unknown,CL,0.43,122.35199999999999,0.0070212183528934,0.002,0.012899,0.035,2.3,-91.484,3.9,23.821561972300213,2.34,20.51250012715657,122.35199999999999,2016,4,10,6,2,1,20,3.9,7.2,-23.352571428571427,-8.076285714285714
2016-04-12 09:30:00,"Vikas Sadan, Gurugram - HSPCB",Unknown,IN,0.43,122.35199999999999,0.0070212183528934,0.002,0.012899,0.035,2.3,122.35199999999999,3.9,23.821561972300213,2.34,20.51250012715657,122.35199999999999,2016,4,12,1,2,0,9,3.9,-91.484,-9.726285714285712,-8.312
2016-04-19 13:00:00,Skiatook,Tulsa,US,0.43,122.35199999999999,0.0070212183528934,0.002,0.012899,0.015,2.3,122.35199999999999,3.9,23.821561972300213,2.34,20.51250012715657,122.35199999999999,2016,4,19,1,2,0,13,3.9,-91.484,3.9,-8.547714285714285
2016-04-20 02:00:00,Squamish,Unknown,CA,0.43,122.35199999999999,0.0070212183528934,0.002,0.012899,0.03,2.3,122.35199999999999,3.9,23.821561972300213,2.34,20.51250012715657,122.35199999999999,2016,4,20,2,2,0,2,3.9,3.9,3.9,-8.783428571428571
2016-04-20 07:00:00,Baytown Eastpoint C1,HARRIS,US,0.43,122.35199999999999,0.0070212183528934,0.002,0.012899,0.032,2.3,122.35199999999999,3.9,23.821561972300213,2.34,20.51250012715657,122.35199999999999,2016,4,20,2,2,0,7,3.9,3.9,3.9,-9.019142857142857
2016-04-26 18:00:00,North Provo,Provo-Orem,US,0.43,122.35199999999999,0.0070212183528934,0.002,0.012899,0.032,2.3,3.0,3.9,23.821561972300213,2.34,20.51250012715657,122.35199999999999,2016,4,26,1,2,0,18,3.9,3.9,3.9,-9.254857142857142
2016-04-27 15:00:00,Quilicura,Unknown,CL,0.43,122.35199999999999,0.0070212183528934,66.27,0.012899,4.46,2.3,3.0,39.0,23.821561972300213,2.34,20.51250012715657,122.35199999999999,2016,4,27,2,2,0,15,3.9,3.9,8.914285714285715,-6.983428571428571
2016-04-27 16:00:00,Quilicura,Unknown,CL,0.43,122.35199999999999,0.0070212183528934,66.27,0.012899,4.46,2.3,122.35199999999999,39.0,23.821561972300213,2.34,20.51250012715657,122.35199999999999,2016,4,27,2,2,0,16,39.0,3.9,13.928571428571429,-4.711999999999999
2016-04-27 18:00:00,QUILICURA,Unknown,CL,0.43,122.35199999999999,0.0070212183528934,66.27,0.012899,4.46,2.3,122.35199999999999,32.59,23.821561972300213,2.34,20.51250012715657,122.35199999999999,2016,4,27,2,2,0,18,39.0,3.9,18.027142857142856,4.150428571428572
2016-04-27 19:00:00,QUILICURA,Unknown,CL,0.43,122.35199999999999,0.0070212183528934,66.27,0.012899,4.46,2.3,107.3,32.59,23.821561972300213,2.34,20.51250012715657,122.35199999999999,2016,4,27,2,2,0,19,32.59,3.9,22.125714285714285,13.012857142857143
2016-04-27 20:00:00,QUILICURA,Unknown,CL,0.43,122.35199999999999,0.0070212183528934,66.27,0.012899,4.46,2.3,107.3,34.03,23.821561972300213,2.34,20.51250012715657,122.35199999999999,2016,4,27,2,2,0,20,32.59,3.9,26.43,15.165000000000001
2016-04-27 21:00:00,QUILICURA,Unknown,CL,0.43,122.35199999999999,0.0070212183528934,66.27,0.012899,4.46,2.3,111.1,34.03,23.821561972300213,2.34,20.51250012715657,122.35199999999999,2016,4,27,2,2,0,21,34.03,3.9,30.73428571428571,17.31714285714286
2016-04-29 10:00:00,Birmingham Tyburn,Unknown,GB,0.43,122.35199999999999,0.0070212183528934,20.0,0.012899,4.46,2.3,111.1,34.03,23.821561972300213,2.0,20.51250012715657,122.35199999999999,2016,4,29,4,2,0,10,34.03,3.9,35.03857142857144,19.469285714285718
2016-04-29 12:00:00,Birmingham Tyburn,Unknown,GB,0.43,122.35199999999999,0.0070212183528934,20.0,0.012899,52.0,2.3,111.1,34.03,23.821561972300213,2.0,20.51250012715657,122.35199999999999,2016,4,29,4,2,0,12,34.03,39.0,34.32857142857143,21.62142857142857
2016-05-03 12:00:00,Athens Supersite,Athens,US,0.43,122.35199999999999,0.0070212183528934,0.001,0.012899,52.0,2.3,111.1,34.03,23.821561972300213,2.0,20.51250012715657,122.35199999999999,2016,5,3,1,2,0,12,34.03,39.0,33.618571428571435,23.773571428571433
2016-05-23 20:00:00,Kenosha-Water Tower,KENOSHA,US,0.43,122.35199999999999,0.0070212183528934,0.001,0.012899,0.071,2.3,111.1,34.03,23.821561972300213,2.0,20.51250012715657,122.35199999999999,2016,5,23,0,2,0,20,34.03,32.59,33.824285714285715,25.92571428571429
