Date,AQI,Category,Risk_Level
2019-12-31 22:00:00,300.0,Very Unhealthy,High
2019-12-31 22:00:00,300.0,Very Unhealthy,High
2019-12-31 22:00:00,300.0,Very Unhealthy,High
2019-12-31 22:00:00,300.0,Very Unhealthy,High
2019-12-31 22:00:00,300.0,Very Unhealthy,High
2019-12-31 22:00:00,300.0,Very Unhealthy,High
2019-12-31 22:00:00,300.0,Very Unhealthy,High
2019-12-31 22:00:00,300.0,Very Unhealthy,High
2020-01-01 09:15:00,300.0,Very Unhealthy,High
2020-01-01 11:00:00,300.0,Very Unhealthy,High
2020-01-01 22:00:00,184.0,Unhealthy,High
2020-01-01 22:00:00,184.0,Unhealthy,High
2020-01-01 22:00:00,184.0,Unhealthy,High
2020-01-02 00:00:00,184.0,Unhealthy,High
2020-01-02 06:45:00,300.0,Very Unhealthy,High
2020-01-02 19:00:00,162.0,Unhealthy,High
2020-01-02 19:00:00,162.0,Unhealthy,High
2020-01-02 19:00:00,162.0,Unhealthy,High
2020-01-02 19:00:00,162.0,Unhealthy,High
2020-01-02 23:15:00,162.0,Unhealthy,High
2020-01-02 23:30:00,300.0,Very Unhealthy,High
2020-01-03 11:15:00,300.0,Very Unhealthy,High
2020-01-06 05:00:00,184.0,Unhealthy,High
2020-01-06 09:15:00,300.0,Very Unhealthy,High
2020-01-06 16:00:00,300.0,Very Unhealthy,High
2020-01-06 16:00:00,300.0,Very Unhealthy,High
2020-01-06 17:00:00,300.0,Very Unhealthy,High
2020-01-07 00:00:00,300.0,Very Unhealthy,High
2020-01-07 01:00:00,300.0,Very Unhealthy,High
2020-01-07 07:00:00,300.0,Very Unhealthy,High
2020-01-07 09:00:00,300.0,Very Unhealthy,High
2020-01-07 09:15:00,300.0,Very Unhealthy,High
2020-01-07 12:00:00,300.0,Very Unhealthy,High
2020-01-07 22:00:00,300.0,Very Unhealthy,High
2020-01-07 22:00:00,300.0,Very Unhealthy,High
2020-01-08 00:00:00,300.0,Very Unhealthy,High
2020-01-08 00:00:00,300.0,Very Unhealthy,High
2020-01-08 00:00:00,300.0,Very Unhealthy,High
2020-01-08 16:00:00,300.0,Very Unhealthy,High
2020-01-08 18:00:00,300.0,Very Unhealthy,High
2020-01-09 01:00:00,300.0,Very Unhealthy,High
2020-01-09 01:00:00,300.0,Very Unhealthy,High
2020-01-09 03:00:00,300.0,Very Unhealthy,High
2020-01-09 15:00:00,300.0,Very Unhealthy,High
2020-01-13 08:00:00,300.0,Very Unhealthy,High
2020-01-13 08:00:00,300.0,Very Unhealthy,High
2020-01-13 10:00:00,300.0,Very Unhealthy,High
2020-01-13 12:00:00,300.0,Very Unhealthy,High
2020-01-13 13:00:00,300.0,Very Unhealthy,High
2020-01-13 13:00:00,300.0,Very Unhealthy,High
2020-01-13 15:00:00,300.0,Very Unhealthy,High
2020-01-13 16:00:00,300.0,Very Unhealthy,High
2020-01-13 16:00:00,300.0,Very Unhealthy,High
2020-01-13 17:00:00,300.0,Very Unhealthy,High
2020-01-13 19:00:00,300.0,Very Unhealthy,High
2020-01-14 00:00:00,300.0,Very Unhealthy,High
2020-01-14 08:00:00,300.0,Very Unhealthy,High
2020-01-14 16:00:00,300.0,Very Unhealthy,High
2020-01-14 17:00:00,300.0,Very Unhealthy,High
2020-01-14 19:00:00,300.0,Very Unhealthy,High
2020-01-15 00:00:00,300.0,Very Unhealthy,High
2020-01-15 00:00:00,300.0,Very Unhealthy,High
2020-01-15 04:00:00,300.0,Very Unhealthy,High
2020-01-15 05:00:00,300.0,Very Unhealthy,High
2020-01-15 06:00:00,300.0,Very Unhealthy,High
2020-01-15 09:00:00,300.0,Very Unhealthy,High
2020-01-15 12:00:00,186.0,Unhealthy,High
2020-01-15 13:00:00,186.0,Unhealthy,High
2020-01-15 20:00:00,300.0,Very Unhealthy,High
2020-01-17 00:00:00,300.0,Very Unhealthy,High
2020-01-17 01:00:00,300.0,Very Unhealthy,High
2020-01-18 02:00:00,300.0,Very Unhealthy,High
2020-01-18 14:00:00,300.0,Very Unhealthy,High
2020-01-19 03:00:00,300.0,Very Unhealthy,High
2020-01-20 07:15:00,300.0,Very Unhealthy,High
2020-01-20 18:00:00,300.0,Very Unhealthy,High
2020-01-21 08:00:00,300.0,Very Unhealthy,High
2020-01-22 06:00:00,300.0,Very Unhealthy,High
2020-01-22 11:00:00,300.0,Very Unhealthy,High
2020-01-22 23:00:00,300.0,Very Unhealthy,High
2020-01-23 00:00:00,300.0,Very Unhealthy,High
2020-01-23 01:00:00,300.0,Very Unhealthy,High
2020-01-23 02:00:00,300.0,Very Unhealthy,High
2020-01-24 01:00:00,300.0,Very Unhealthy,High
2020-01-27 08:00:00,300.0,Very Unhealthy,High
2020-01-27 10:00:00,300.0,Very Unhealthy,High
2020-01-28 08:00:00,300.0,Very Unhealthy,High
2020-01-28 13:00:00,300.0,Very Unhealthy,High
2020-01-28 18:00:00,300.0,Very Unhealthy,High
2020-01-29 03:30:00,300.0,Very Unhealthy,High
2020-02-10 03:00:00,300.0,Very Unhealthy,High
2020-02-10 14:00:00,300.0,Very Unhealthy,High
2020-02-10 16:00:00,300.0,Very Unhealthy,High
2020-02-11 10:00:00,300.0,Very Unhealthy,High
2020-02-11 13:00:00,300.0,Very Unhealthy,High
2020-02-11 14:00:00,300.0,Very Unhealthy,High
2020-02-11 21:00:00,300.0,Very Unhealthy,High
2020-02-12 07:00:00,300.0,Very Unhealthy,High
2020-02-12 12:00:00,300.0,Very Unhealthy,High
2020-02-13 01:00:00,300.0,Very Unhealthy,High
2020-02-13 13:00:00,300.0,Very Unhealthy,High
2020-02-14 10:00:00,300.0,Very Unhealthy,High
2020-02-14 10:00:00,300.0,Very Unhealthy,High
2020-02-14 11:00:00,300.0,Very Unhealthy,High
2020-02-14 11:00:00,300.0,Very Unhealthy,High
2020-02-14 14:00:00,300.0,Very Unhealthy,High
2020-02-14 19:00:00,300.0,Very Unhealthy,High
2020-02-17 01:00:00,300.0,Very Unhealthy,High
2020-02-17 01:00:00,300.0,Very Unhealthy,High
2020-02-17 22:00:00,300.0,Very Unhealthy,High
2020-02-18 09:00:00,300.0,Very Unhealthy,High
2020-02-18 09:00:00,300.0,Very Unhealthy,High
2020-02-18 19:00:00,300.0,Very Unhealthy,High
2020-02-19 00:00:00,300.0,Very Unhealthy,High
2020-02-19 00:00:00,300.0,Very Unhealthy,High
2020-02-19 08:00:00,300.0,Very Unhealthy,High
2020-02-19 15:00:00,300.0,Very Unhealthy,High
2020-02-19 15:00:00,300.0,Very Unhealthy,High
2020-02-20 21:00:00,300.0,Very Unhealthy,High
2020-02-21 02:00:00,300.0,Very Unhealthy,High
2020-02-21 09:00:00,300.0,Very Unhealthy,High
2020-02-21 16:00:00,300.0,Very Unhealthy,High
2020-02-22 00:00:00,300.0,Very Unhealthy,High
2020-02-22 11:00:00,300.0,Very Unhealthy,High
2020-02-23 00:00:00,300.0,Very Unhealthy,High
2020-02-24 14:00:00,300.0,Very Unhealthy,High
2020-02-25 01:00:00,300.0,Very Unhealthy,High
2020-02-25 08:00:00,300.0,Very Unhealthy,High
2020-02-25 10:00:00,300.0,Very Unhealthy,High
2020-02-26 09:00:00,300.0,Very Unhealthy,High
2020-02-27 01:00:00,300.0,Very Unhealthy,High
2020-02-27 13:00:00,300.0,Very Unhealthy,High
2020-02-27 20:00:00,300.0,Very Unhealthy,High
2020-02-27 21:00:00,300.0,Very Unhealthy,High
2020-02-27 21:00:00,300.0,Very Unhealthy,High
2020-02-27 22:00:00,300.0,Very Unhealthy,High
2020-02-27 22:00:00,300.0,Very Unhealthy,High
2020-02-28 04:00:00,300.0,Very Unhealthy,High
2020-02-28 06:00:00,300.0,Very Unhealthy,High
2020-02-28 10:00:00,300.0,Very Unhealthy,High
2020-02-29 23:00:00,300.0,Very Unhealthy,High
2020-02-29 23:00:00,300.0,Very Unhealthy,High
2020-03-01 00:00:00,300.0,Very Unhealthy,High
2020-03-01 02:00:00,300.0,Very Unhealthy,High
2020-03-01 03:00:00,300.0,Very Unhealthy,High
2020-03-01 06:00:00,300.0,Very Unhealthy,High
2020-03-01 16:00:00,300.0,Very Unhealthy,High
2020-03-01 16:00:00,300.0,Very Unhealthy,High
2020-03-01 18:00:00,300.0,Very Unhealthy,High
2020-03-02 11:00:00,300.0,Very Unhealthy,High
2020-03-02 11:00:00,300.0,Very Unhealthy,High
2020-03-03 00:00:00,300.0,Very Unhealthy,High
2020-03-03 16:00:00,300.0,Very Unhealthy,High
2020-03-23 03:00:00,300.0,Very Unhealthy,High
2020-03-24 10:00:00,300.0,Very Unhealthy,High
2020-03-24 12:00:00,300.0,Very Unhealthy,High
2020-03-24 14:00:00,300.0,Very Unhealthy,High
2020-03-24 14:00:00,300.0,Very Unhealthy,High
2020-03-26 07:00:00,300.0,Very Unhealthy,High
2020-03-26 12:00:00,300.0,Very Unhealthy,High
2020-03-26 16:00:00,300.0,Very Unhealthy,High
2020-03-26 18:00:00,300.0,Very Unhealthy,High
2020-04-01 15:00:00,300.0,Very Unhealthy,High
2020-04-03 10:00:00,300.0,Very Unhealthy,High
2020-04-03 19:00:00,300.0,Very Unhealthy,High
2020-04-21 06:00:00,300.0,Very Unhealthy,High
2020-04-22 02:00:00,300.0,Very Unhealthy,High
2020-04-26 04:00:00,300.0,Very Unhealthy,High
2020-04-27 15:00:00,300.0,Very Unhealthy,High
2020-04-28 06:15:00,300.0,Very Unhealthy,High
2020-04-28 09:45:00,300.0,Very Unhealthy,High
2020-04-29 06:00:00,300.0,Very Unhealthy,High
2020-04-30 02:00:00,300.0,Very Unhealthy,High
2020-04-30 03:00:00,300.0,Very Unhealthy,High
2020-04-30 16:00:00,300.0,Very Unhealthy,High
2020-04-30 17:00:00,300.0,Very Unhealthy,High
2020-05-01 23:00:00,300.0,Very Unhealthy,High
2020-05-03 09:00:00,300.0,Very Unhealthy,High
2020-05-03 23:00:00,300.0,Very Unhealthy,High
2020-05-04 07:00:00,300.0,Very Unhealthy,High
2020-05-05 06:00:00,300.0,Very Unhealthy,High
2020-05-05 22:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-05 23:00:00,300.0,Very Unhealthy,High
2020-05-07 00:00:00,300.0,Very Unhealthy,High
2020-05-08 01:00:00,300.0,Very Unhealthy,High
2020-05-08 02:00:00,300.0,Very Unhealthy,High
2020-05-08 16:00:00,300.0,Very Unhealthy,High
2020-05-08 16:00:00,300.0,Very Unhealthy,High
2020-05-08 16:00:00,300.0,Very Unhealthy,High
2020-05-14 06:00:00,300.0,Very Unhealthy,High
2020-05-14 11:00:00,300.0,Very Unhealthy,High
2020-05-14 16:00:00,300.0,Very Unhealthy,High
2020-05-15 07:00:00,300.0,Very Unhealthy,High
2020-05-15 12:00:00,300.0,Very Unhealthy,High
2020-05-16 08:00:00,300.0,Very Unhealthy,High
2020-05-16 12:00:00,300.0,Very Unhealthy,High
2020-05-17 08:00:00,300.0,Very Unhealthy,High
2020-05-18 13:00:00,300.0,Very Unhealthy,High
2020-05-25 14:00:00,300.0,Very Unhealthy,High
2020-05-25 22:00:00,300.0,Very Unhealthy,High
2020-05-26 14:00:00,300.0,Very Unhealthy,High
2020-05-26 23:00:00,300.0,Very Unhealthy,High
2020-06-02 02:00:00,300.0,Very Unhealthy,High
2020-06-02 15:00:00,300.0,Very Unhealthy,High
2020-06-03 07:00:00,300.0,Very Unhealthy,High
2020-06-03 19:00:00,300.0,Very Unhealthy,High
2020-06-03 21:30:00,300.0,Very Unhealthy,High
2020-06-04 02:00:00,300.0,Very Unhealthy,High
2020-06-08 09:00:00,300.0,Very Unhealthy,High
2020-06-10 05:00:00,300.0,Very Unhealthy,High
2020-06-10 07:00:00,300.0,Very Unhealthy,High
2020-06-10 14:00:00,300.0,Very Unhealthy,High
2020-06-23 16:00:00,300.0,Very Unhealthy,High
2020-06-24 07:00:00,300.0,Very Unhealthy,High
2020-06-25 04:00:00,300.0,Very Unhealthy,High
2020-06-25 15:00:00,300.0,Very Unhealthy,High
2020-06-25 23:00:00,300.0,Very Unhealthy,High
2020-06-26 00:00:00,300.0,Very Unhealthy,High
2020-06-26 02:00:00,300.0,Very Unhealthy,High
2020-06-26 16:00:00,300.0,Very Unhealthy,High
2020-06-27 05:00:00,300.0,Very Unhealthy,High
2020-06-27 11:00:00,300.0,Very Unhealthy,High
2020-06-29 22:00:00,300.0,Very Unhealthy,High
2020-06-30 13:00:00,300.0,Very Unhealthy,High
2020-06-30 19:00:00,300.0,Very Unhealthy,High
2020-06-30 22:00:00,300.0,Very Unhealthy,High
2020-07-02 10:00:00,300.0,Very Unhealthy,High
2020-07-04 10:00:00,300.0,Very Unhealthy,High
2020-07-06 00:00:00,300.0,Very Unhealthy,High
2020-07-06 00:00:00,300.0,Very Unhealthy,High
2020-07-08 22:00:00,300.0,Very Unhealthy,High
2020-07-09 04:00:00,300.0,Very Unhealthy,High
2020-07-09 11:00:00,300.0,Very Unhealthy,High
2020-07-13 21:00:00,153.0,Unhealthy,High
2020-07-14 00:00:00,300.0,Very Unhealthy,High
2020-07-16 06:45:00,300.0,Very Unhealthy,High
2020-07-17 12:00:00,153.0,Unhealthy,High
2020-07-20 23:00:00,153.0,Unhealthy,High
2020-07-24 08:00:00,153.0,Unhealthy,High
2020-08-07 10:00:00,300.0,Very Unhealthy,High
2020-08-20 23:00:00,167.0,Unhealthy,High
2020-08-21 19:00:00,179.0,Unhealthy,High
2020-08-25 09:00:00,300.0,Very Unhealthy,High
2020-09-01 16:00:00,300.0,Very Unhealthy,High
2020-09-12 11:00:00,300.0,Very Unhealthy,High
2020-09-12 18:00:00,300.0,Very Unhealthy,High
2020-09-13 16:00:00,300.0,Very Unhealthy,High
2020-09-14 03:00:00,300.0,Very Unhealthy,High
2020-09-15 07:00:00,215.0,Very Unhealthy,High
2020-09-15 18:00:00,215.0,Very Unhealthy,High
2020-09-16 02:00:00,215.0,Very Unhealthy,High
2020-09-17 01:00:00,215.0,Very Unhealthy,High
2020-09-17 16:00:00,215.0,Very Unhealthy,High
2020-09-17 20:00:00,215.0,Very Unhealthy,High
2020-09-17 21:00:00,215.0,Very Unhealthy,High
2020-09-21 00:00:00,215.0,Very Unhealthy,High
2020-09-21 06:00:00,215.0,Very Unhealthy,High
2020-09-21 14:00:00,215.0,Very Unhealthy,High
2020-09-21 20:00:00,215.0,Very Unhealthy,High
2020-09-22 08:00:00,186.0,Unhealthy,High
2020-09-23 02:00:00,186.0,Unhealthy,High
2020-09-23 02:00:00,186.0,Unhealthy,High
2020-09-23 03:00:00,186.0,Unhealthy,High
2020-09-23 03:00:00,186.0,Unhealthy,High
2020-09-23 03:00:00,186.0,Unhealthy,High
2020-09-23 03:00:00,186.0,Unhealthy,High
2020-09-23 03:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,209.0,Very Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 04:00:00,186.0,Unhealthy,High
2020-09-23 16:00:00,300.0,Very Unhealthy,High
2020-09-24 02:00:00,300.0,Very Unhealthy,High
2020-09-26 00:00:00,300.0,Very Unhealthy,High
2020-09-29 22:00:00,300.0,Very Unhealthy,High
2020-09-29 22:00:00,300.0,Very Unhealthy,High
2020-09-29 22:00:00,300.0,Very Unhealthy,High
2020-09-29 22:00:00,300.0,Very Unhealthy,High
2020-09-29 22:00:00,300.0,Very Unhealthy,High
2020-09-30 18:00:00,300.0,Very Unhealthy,High
2020-10-01 10:00:00,300.0,Very Unhealthy,High
2020-10-20 13:00:00,300.0,Very Unhealthy,High
2020-10-21 14:00:00,300.0,Very Unhealthy,High
2020-10-21 19:00:00,300.0,Very Unhealthy,High
2020-10-21 20:00:00,300.0,Very Unhealthy,High
2020-10-22 05:00:00,300.0,Very Unhealthy,High
2020-10-23 01:00:00,300.0,Very Unhealthy,High
2020-10-23 17:00:00,300.0,Very Unhealthy,High
2020-10-25 02:00:00,300.0,Very Unhealthy,High
2020-10-26 17:00:00,300.0,Very Unhealthy,High
2020-10-28 20:00:00,300.0,Very Unhealthy,High
2020-10-29 23:00:00,300.0,Very Unhealthy,High
2020-11-01 04:00:00,300.0,Very Unhealthy,High
2020-11-02 13:00:00,300.0,Very Unhealthy,High
2020-11-13 04:30:00,300.0,Very Unhealthy,High
2020-11-17 08:00:00,300.0,Very Unhealthy,High
2020-11-17 11:00:00,300.0,Very Unhealthy,High
2020-11-18 17:00:00,300.0,Very Unhealthy,High
2020-11-18 18:00:00,300.0,Very Unhealthy,High
2020-11-19 08:15:00,300.0,Very Unhealthy,High
2020-11-20 08:15:00,300.0,Very Unhealthy,High
2020-11-20 15:00:00,300.0,Very Unhealthy,High
2020-11-20 21:00:00,300.0,Very Unhealthy,High
2020-11-22 16:00:00,300.0,Very Unhealthy,High
2020-11-24 15:00:00,300.0,Very Unhealthy,High
2020-11-24 17:00:00,300.0,Very Unhealthy,High
2020-12-04 06:00:00,300.0,Very Unhealthy,High
2020-12-04 08:00:00,300.0,Very Unhealthy,High
2020-12-04 09:00:00,300.0,Very Unhealthy,High
2020-12-08 01:00:00,300.0,Very Unhealthy,High
2020-12-09 14:00:00,300.0,Very Unhealthy,High
2020-12-10 18:00:00,300.0,Very Unhealthy,High
2020-12-11 14:00:00,300.0,Very Unhealthy,High
2020-12-11 14:00:00,300.0,Very Unhealthy,High
2020-12-14 12:00:00,300.0,Very Unhealthy,High
2020-12-15 13:00:00,300.0,Very Unhealthy,High
2020-12-15 23:00:00,300.0,Very Unhealthy,High
2020-12-16 09:00:00,300.0,Very Unhealthy,High
2020-12-16 12:00:00,300.0,Very Unhealthy,High
2020-12-17 10:00:00,300.0,Very Unhealthy,High
2020-12-18 08:00:00,300.0,Very Unhealthy,High
2020-12-23 06:00:00,300.0,Very Unhealthy,High
2020-12-25 15:00:00,300.0,Very Unhealthy,High
2020-12-29 06:00:00,300.0,Very Unhealthy,High
2020-12-29 08:00:00,300.0,Very Unhealthy,High
2020-12-29 11:00:00,300.0,Very Unhealthy,High
2020-12-30 02:00:00,300.0,Very Unhealthy,High
2020-12-30 08:00:00,300.0,Very Unhealthy,High
2020-12-30 09:00:00,300.0,Very Unhealthy,High
2020-12-30 10:00:00,300.0,Very Unhealthy,High
2020-12-30 10:00:00,300.0,Very Unhealthy,High
2020-12-30 12:00:00,300.0,Very Unhealthy,High
2020-12-30 13:00:00,300.0,Very Unhealthy,High
2020-12-30 18:00:00,300.0,Very Unhealthy,High
2020-12-31 00:00:00,300.0,Very Unhealthy,High
2020-12-31 04:30:00,300.0,Very Unhealthy,High
2020-12-31 07:00:00,300.0,Very Unhealthy,High
2020-12-31 07:00:00,300.0,Very Unhealthy,High
2020-12-31 11:00:00,300.0,Very Unhealthy,High
2020-12-31 13:00:00,300.0,Very Unhealthy,High
2020-12-31 13:00:00,300.0,Very Unhealthy,High
2020-12-31 14:00:00,300.0,Very Unhealthy,High
2020-12-31 14:00:00,300.0,Very Unhealthy,High
2020-12-31 14:00:00,300.0,Very Unhealthy,High
2020-12-31 14:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 15:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
2020-12-31 16:00:00,300.0,Very Unhealthy,High
